"Date","Price","Open","High","Low","Vol.","Change %"
"03/19/2008","190.03","195.00","198.50","189.28","1.63M","1.70%"
"03/18/2008","186.86","181.25","187.12","175.06","877.54K","5.48%"
"03/17/2008","177.15","172.71","179.40","165.72","892.97K","-1.03%"
"03/14/2008","178.99","190.04","190.04","177.24","545.10K","-4.01%"
"03/13/2008","186.47","179.60","188.70","175.55","887.80K","1.63%"
"03/12/2008","183.48","189.00","193.33","182.85","514.14K","-2.49%"
"03/11/2008","188.16","183.00","188.16","180.50","588.37K","5.95%"
"03/10/2008","177.60","182.56","185.42","176.94","472.10K","-3.25%"
"03/07/2008","183.56","184.77","190.65","180.83","873.48K","-0.77%"
"03/06/2008","184.99","199.75","199.75","184.00","901.22K","-8.62%"
"03/05/2008","202.43","199.90","205.18","196.98","959.53K","1.75%"
"03/04/2008","198.95","190.50","199.64","190.50","750.30K","3.56%"
"03/03/2008","192.12","191.50","192.57","183.72","947.13K","-0.58%"
"02/29/2008","193.25","197.14","197.14","192.30","522.07K","-2.00%"
"02/28/2008","197.20","202.10","203.11","196.43","333.58K","-2.04%"
"02/27/2008","201.30","195.40","204.70","194.90","439.69K","1.74%"
"02/26/2008","197.85","189.00","200.99","189.00","562.62K","2.24%"
"02/25/2008","193.52","184.69","194.67","183.24","488.63K","4.28%"
"02/22/2008","185.58","187.96","188.71","179.28","796.50K","-1.30%"
"02/21/2008","188.03","190.00","193.23","187.38","297.70K","-1.47%"
"02/20/2008","190.84","184.50","193.45","180.83","667.31K","1.32%"
"02/19/2008","188.36","198.50","199.23","180.17","2.42M","-3.79%"
"02/15/2008","195.78","197.50","197.51","191.89","422.69K","-1.43%"
"02/14/2008","198.63","206.79","209.06","198.07","729.07K","-3.57%"
"02/13/2008","205.98","207.38","208.91","203.62","372.14K","-0.32%"
"02/12/2008","206.65","202.00","208.17","202.00","363.99K","2.23%"
"02/11/2008","202.15","206.00","206.00","200.40","374.21K","-1.34%"
"02/08/2008","204.90","205.60","208.89","203.68","332.18K","0.10%"
"02/07/2008","204.70","205.17","207.24","203.52","573.40K","0.06%"
"02/06/2008","204.57","208.62","213.17","203.45","520.65K","-2.42%"
"02/05/2008","209.65","216.50","217.85","209.61","534.55K","-4.62%"
"02/04/2008","219.80","217.48","220.36","215.41","330.06K","-0.34%"
"02/01/2008","220.55","223.23","223.23","215.79","695.25K","0.07%"
"01/31/2008","220.40","209.76","221.10","209.76","468.55K","2.04%"
"01/30/2008","216.00","210.22","231.99","210.22","1.07M","-1.57%"
"01/29/2008","219.45","212.80","219.72","212.10","553.42K","4.35%"
"01/28/2008","210.30","208.05","211.77","204.75","296.80K","1.08%"
"01/25/2008","208.05","215.35","218.03","207.53","439.25K","-2.55%"
"01/24/2008","213.50","213.27","219.32","210.40","679.56K","2.64%"
"01/23/2008","208.01","200.69","212.92","193.59","942.56K","2.47%"
"01/22/2008","203.00","195.00","207.62","190.00","1.11M","0.74%"
"01/18/2008","201.50","205.11","208.21","199.01","919.00K","-1.68%"
"01/17/2008","204.95","214.76","217.98","202.74","1.58M","0.61%"
"01/16/2008","203.70","200.11","204.96","193.32","1.05M","0.66%"
"01/15/2008","202.36","210.33","210.33","201.89","486.40K","-2.90%"
"01/14/2008","208.40","206.01","208.95","205.71","367.40K","2.13%"
"01/11/2008","204.06","207.00","207.81","201.59","303.61K","-2.28%"
"01/10/2008","208.83","199.30","211.96","195.37","1.56M","4.53%"
"01/09/2008","199.78","202.60","204.76","196.50","599.30K","-0.67%"
"01/08/2008","201.13","209.53","210.58","201.13","560.30K","-2.69%"
"01/07/2008","206.70","214.34","214.34","204.77","844.60K","-2.03%"
"01/04/2008","210.98","227.49","227.49","208.58","659.86K","-6.56%"
"01/03/2008","225.80","217.83","227.10","217.83","824.05K","4.87%"
"01/02/2008","215.31","216.80","217.39","212.74","218.50K","-0.69%"
"12/31/2007","216.80","219.70","219.70","213.81","236.50K","-1.16%"
"12/28/2007","219.35","216.00","220.67","215.60","522.83K","0.49%"
"12/27/2007","218.28","218.25","221.18","216.69","433.00K","-1.69%"
"12/26/2007","222.03","218.89","223.20","214.76","316.80K","1.16%"
"12/24/2007","219.48","217.98","220.24","217.05","112.98K","1.54%"
"12/21/2007","216.15","208.94","217.97","208.71","489.10K","5.36%"
"12/20/2007","205.16","207.09","207.94","203.37","121.90K","-0.60%"
"12/19/2007","206.40","201.26","208.59","201.26","406.99K","1.03%"
"12/18/2007","204.30","206.80","207.80","201.47","414.70K","0.52%"
"12/17/2007","203.24","209.49","209.49","203.24","277.26K","-2.73%"
"12/14/2007","208.95","208.00","210.40","205.87","309.50K","-0.01%"
"12/13/2007","208.97","205.01","208.97","202.53","340.52K","0.47%"
"12/12/2007","208.00","219.99","219.99","205.00","886.33K","-2.69%"
"12/11/2007","213.75","223.61","223.61","212.16","605.48K","-3.30%"
"12/10/2007","221.05","215.03","224.54","214.55","555.11K","3.70%"
"12/07/2007","213.16","214.35","216.35","211.64","355.39K","0.10%"
"12/06/2007","212.95","203.00","213.05","202.25","458.42K","5.42%"
"12/05/2007","202.00","209.33","209.33","199.36","457.22K","-0.61%"
"12/04/2007","203.23","203.00","204.88","201.65","485.05K","-0.11%"
"12/03/2007","203.46","201.84","203.81","197.21","405.91K","2.57%"
"11/30/2007","198.37","201.70","202.83","197.54","293.48K","0.37%"
"11/29/2007","197.63","200.00","200.64","196.56","289.30K","-1.40%"
"11/28/2007","200.44","193.24","201.49","193.24","730.60K","4.40%"
"11/27/2007","192.00","188.12","192.31","186.25","311.00K","2.73%"
"11/26/2007","186.90","190.50","191.29","186.80","272.02K","-1.94%"
"11/23/2007","190.60","190.49","191.70","188.96","229.30K","1.71%"
"11/21/2007","187.40","186.70","190.41","182.10","633.11K","-0.19%"
"11/20/2007","187.75","185.50","191.29","182.67","371.60K","1.84%"
"11/19/2007","184.35","189.02","190.33","183.40","494.84K","-4.10%"
"11/16/2007","192.24","197.50","197.50","189.28","483.10K","-2.17%"
"11/15/2007","196.50","196.01","197.34","194.61","495.20K","0.15%"
"11/14/2007","196.20","196.38","198.60","194.25","358.00K","0.27%"
"11/13/2007","195.67","189.37","196.08","189.37","327.78K","3.55%"
"11/12/2007","188.97","193.23","196.00","188.44","485.74K","-1.17%"
"11/09/2007","191.20","186.81","194.30","185.71","378.31K","0.16%"
"11/08/2007","190.90","192.00","194.24","185.87","474.10K","-0.70%"
"11/07/2007","192.25","193.13","195.99","191.48","534.96K","-2.31%"
"11/06/2007","196.80","196.50","197.17","191.75","401.20K","0.66%"
"11/05/2007","195.50","198.90","198.90","194.30","773.67K","-1.91%"
"11/02/2007","199.30","201.85","202.22","194.42","596.40K","-0.57%"
"11/01/2007","200.45","205.00","205.29","198.71","400.20K","-3.14%"
"10/31/2007","206.95","198.00","207.32","197.68","598.20K","4.69%"
"10/30/2007","197.67","196.55","199.20","196.04","563.90K","0.45%"
"10/29/2007","196.79","199.25","199.25","196.04","263.50K","-0.83%"
"10/26/2007","198.43","197.00","202.94","195.65","723.50K","1.68%"
"10/25/2007","195.15","192.50","197.93","192.08","1.20M","3.13%"
"10/24/2007","189.23","191.20","191.43","184.21","515.40K","-1.26%"
"10/23/2007","191.65","190.75","191.95","189.09","408.80K","0.95%"
"10/22/2007","189.84","186.00","190.91","184.30","230.80K","1.67%"
"10/19/2007","186.72","191.25","193.55","185.61","493.10K","-2.52%"
"10/18/2007","191.55","187.50","192.00","186.79","1.20M","-2.27%"
"10/17/2007","196.00","192.50","198.78","187.75","1.29M","6.41%"
"10/16/2007","184.19","182.00","184.60","180.69","257.20K","1.59%"
"10/15/2007","181.30","183.50","183.62","180.30","219.70K","-1.47%"
"10/12/2007","184.00","183.80","185.13","182.30","343.60K","0.08%"
"10/11/2007","183.86","186.75","188.08","181.75","263.40K","-0.79%"
"10/10/2007","185.32","186.28","186.40","183.20","316.00K","-0.52%"
"10/09/2007","186.28","179.27","186.30","178.80","425.30K","3.94%"
"10/08/2007","179.22","179.32","180.10","178.10","200.60K","-0.06%"
"10/05/2007","179.32","177.45","179.45","176.70","184.30K","1.29%"
"10/04/2007","177.03","178.41","178.50","172.18","450.60K","-0.99%"
"10/03/2007","178.80","176.21","180.08","175.50","310.60K","1.16%"
"10/02/2007","176.75","176.60","178.03","175.70","221.20K","0.56%"
"10/01/2007","175.76","174.05","176.22","173.16","363.10K","1.36%"
"09/28/2007","173.41","172.58","173.75","172.30","187.50K","0.48%"
"09/27/2007","172.58","168.77","172.58","168.70","187.40K","2.28%"
"09/26/2007","168.74","169.00","169.82","165.92","209.20K","-0.08%"
"09/25/2007","168.88","165.42","168.88","164.16","247.00K","2.29%"
"09/24/2007","165.10","170.15","170.15","165.00","149.00K","-2.93%"
"09/21/2007","170.08","167.10","171.10","167.00","236.30K","1.99%"
"09/20/2007","166.76","170.40","171.00","165.09","235.60K","-2.30%"
"09/19/2007","170.68","169.99","175.00","169.60","517.10K","0.70%"
"09/18/2007","169.50","159.00","170.00","159.00","532.20K","7.28%"
"09/17/2007","158.00","158.80","159.70","157.59","153.60K","-0.13%"
"09/14/2007","158.21","157.68","159.19","155.90","185.30K","-0.30%"
"09/13/2007","158.68","155.50","158.69","154.50","133.90K","2.56%"
"09/12/2007","154.72","156.69","157.01","152.90","257.80K","-1.81%"
"09/11/2007","157.58","152.30","158.22","152.30","292.10K","3.60%"
"09/10/2007","152.10","152.84","153.87","149.86","148.90K","-0.32%"
"09/07/2007","152.59","154.75","155.02","151.91","243.10K","-2.62%"
"09/06/2007","156.69","158.42","158.42","155.00","196.00K","-0.03%"
"09/05/2007","156.74","156.25","157.60","154.20","208.30K","-0.55%"
"09/04/2007","157.60","153.95","158.76","153.10","126.20K","1.61%"
"08/31/2007","155.10","156.88","157.10","154.30","183.00K","0.62%"
"08/30/2007","154.14","153.09","155.46","152.40","212.90K","-0.38%"
"08/29/2007","154.73","151.25","154.83","149.58","356.80K","2.91%"
"08/28/2007","150.35","156.32","156.90","150.01","311.70K","-4.43%"
"08/27/2007","157.32","158.50","160.20","157.00","232.60K","-0.84%"
"08/24/2007","158.66","160.20","160.20","155.03","269.70K","-0.76%"
"08/23/2007","159.87","160.65","162.00","158.90","545.30K","-0.33%"
"08/22/2007","160.40","160.50","163.44","158.10","807.30K","1.19%"
"08/21/2007","158.51","157.48","159.45","156.00","269.10K","0.26%"
"08/20/2007","158.10","161.58","161.58","154.55","366.00K","-1.95%"
"08/17/2007","161.25","158.00","163.01","156.80","1.01M","5.20%"
"08/16/2007","153.28","144.75","154.30","139.20","1.02M","5.49%"
"08/15/2007","145.30","142.66","150.64","142.66","717.80K","-1.10%"
"08/14/2007","146.91","154.50","155.70","144.56","1.53M","-3.84%"
"08/13/2007","152.78","160.57","168.75","152.10","786.20K","-3.30%"
"08/10/2007","158.00","153.00","162.67","150.05","789.70K","1.00%"
"08/09/2007","156.43","158.85","163.90","151.40","751.20K","-3.73%"
"08/08/2007","162.49","158.95","164.99","158.95","595.60K","2.80%"
"08/07/2007","158.07","155.00","159.10","154.20","571.79K","1.13%"
"08/06/2007","156.30","151.03","156.30","150.50","517.10K","3.51%"
"08/03/2007","151.00","157.95","158.25","149.91","784.30K","-4.40%"
"08/02/2007","157.95","155.37","160.30","155.27","471.80K","1.60%"
"08/01/2007","155.47","159.80","160.80","153.40","816.00K","-2.53%"
"07/31/2007","159.50","165.50","167.05","159.21","458.90K","-2.98%"
"07/30/2007","164.40","162.50","165.87","159.61","619.50K","0.58%"
"07/27/2007","163.45","164.61","166.50","161.11","465.90K","-1.18%"
"07/26/2007","165.40","166.85","166.98","161.50","553.90K","-2.01%"
"07/25/2007","168.80","168.50","169.64","166.80","487.50K","1.16%"
"07/24/2007","166.86","171.00","171.00","164.62","790.60K","-3.17%"
"07/23/2007","172.33","173.00","174.60","171.01","424.90K","0.48%"
"07/20/2007","171.51","173.52","174.10","168.86","753.10K","-1.94%"
"07/19/2007","174.91","178.65","179.97","172.12","1.37M","0.35%"
"07/18/2007","174.30","165.00","176.00","164.98","1.45M","6.18%"
"07/17/2007","164.15","166.70","167.69","163.07","517.10K","-1.75%"
"07/16/2007","167.07","168.80","169.44","166.32","365.40K","-1.05%"
"07/13/2007","168.85","167.05","169.60","166.10","332.20K","2.15%"
"07/12/2007","165.30","165.50","166.48","164.47","359.70K","0.27%"
"07/11/2007","164.86","163.79","164.86","162.85","333.60K","0.62%"
"07/10/2007","163.85","164.32","164.42","162.02","420.07K","-0.27%"
"07/09/2007","164.30","166.00","166.10","163.62","200.90K","-0.81%"
"07/06/2007","165.65","164.50","165.75","163.70","130.20K","1.07%"
"07/05/2007","163.90","166.25","166.29","163.11","211.30K","-1.12%"
"07/03/2007","165.75","165.50","167.10","164.57","155.60K","0.16%"
"07/02/2007","165.49","158.05","166.23","157.65","600.20K","5.68%"
"06/29/2007","156.59","158.90","159.50","155.30","480.10K","-1.39%"
"06/28/2007","158.80","159.25","160.00","158.20","203.40K","-0.44%"
"06/27/2007","159.50","155.99","159.59","155.42","316.90K","2.05%"
"06/26/2007","156.30","155.40","157.90","154.03","584.10K","1.15%"
"06/25/2007","154.53","155.41","157.49","153.93","267.50K","-0.63%"
"06/22/2007","155.51","156.81","159.60","153.29","1.89M","-0.72%"
"06/21/2007","156.64","157.67","157.95","153.55","444.80K","-0.78%"
"06/20/2007","157.87","161.61","162.62","157.61","479.00K","-1.98%"
"06/19/2007","161.06","160.15","161.60","157.95","428.00K","0.49%"
"06/18/2007","160.28","158.00","160.60","157.31","395.80K","1.51%"
"06/15/2007","157.90","158.22","159.10","156.99","247.10K","0.43%"
"06/14/2007","157.22","157.02","158.53","156.83","287.20K","0.17%"
"06/13/2007","156.96","156.30","157.52","154.81","408.80K","1.07%"
"06/12/2007","155.30","153.50","158.00","153.50","892.00K","0.63%"
"06/11/2007","154.33","152.67","154.66","151.85","305.90K","1.52%"
"06/08/2007","152.02","149.36","152.21","148.10","520.50K","1.78%"
"06/07/2007","149.36","151.25","151.70","149.04","369.20K","-1.24%"
"06/06/2007","151.24","151.20","152.80","151.07","254.50K","-0.63%"
"06/05/2007","152.20","152.60","155.42","151.60","249.10K","-0.48%"
"06/04/2007","152.93","152.40","153.30","151.53","215.00K","-0.89%"
"06/01/2007","154.30","153.34","154.60","153.07","410.00K","0.49%"
"05/31/2007","153.54","152.29","154.47","150.00","999.00K","4.86%"
"05/30/2007","146.43","145.90","146.50","145.12","190.60K","0.01%"
"05/29/2007","146.41","147.00","147.72","145.00","284.70K","0.99%"
"05/25/2007","144.98","146.03","146.49","144.10","308.60K","-0.89%"
"05/24/2007","146.28","147.36","148.20","145.30","327.60K","-0.74%"
"05/23/2007","147.37","148.10","149.60","146.60","380.80K","-0.01%"
"05/22/2007","147.38","148.32","149.08","147.10","247.20K","-0.63%"
"05/21/2007","148.32","150.20","150.30","146.71","644.00K","0.08%"
"05/18/2007","148.20","148.40","149.09","147.80","350.00K","0.07%"
"05/17/2007","148.10","145.17","148.59","144.55","528.90K","2.35%"
"05/16/2007","144.70","145.38","146.10","143.69","273.00K","-0.08%"
"05/15/2007","144.82","146.86","148.06","144.46","393.80K","-1.29%"
"05/14/2007","146.71","148.90","149.30","145.66","446.60K","-1.60%"
"05/11/2007","149.09","147.25","151.40","147.25","424.66K","2.36%"
"05/10/2007","145.65","145.25","146.89","145.00","343.80K","-0.33%"
"05/09/2007","146.13","146.65","147.56","144.60","451.50K","-0.81%"
"05/08/2007","147.32","147.84","148.35","146.61","304.60K","-0.74%"
"05/07/2007","148.42","150.24","150.52","147.05","441.35K","-0.34%"
"05/04/2007","148.92","149.04","149.74","148.42","266.00K","-0.03%"
"05/03/2007","148.97","148.90","149.91","148.49","287.50K","0.22%"
"05/02/2007","148.65","148.28","150.80","147.88","400.90K","-0.13%"
"05/01/2007","148.85","149.62","150.01","147.50","385.90K","-0.57%"
"04/30/2007","149.70","151.49","151.56","149.48","463.50K","-1.18%"
"04/27/2007","151.49","152.91","153.61","150.30","358.20K","-0.93%"
"04/26/2007","152.91","153.25","161.45","152.79","288.80K","0.06%"
"04/25/2007","152.82","153.50","153.59","150.86","319.10K","0.10%"
"04/24/2007","152.66","152.39","153.55","150.00","333.40K","-0.02%"
"04/23/2007","152.69","155.09","155.98","152.11","346.30K","-1.39%"
"04/20/2007","154.84","157.50","157.91","154.10","354.90K","-1.04%"
"04/19/2007","156.46","158.00","158.00","153.18","1.00M","-2.45%"
"04/18/2007","160.39","160.90","162.83","160.00","306.30K","-0.74%"
"04/17/2007","161.59","161.00","162.49","160.55","201.20K","0.62%"
"04/16/2007","160.60","158.60","160.94","158.60","248.90K","1.74%"
"04/13/2007","157.86","156.87","158.04","156.27","193.80K","0.86%"
"04/12/2007","156.51","155.75","157.65","153.72","289.00K","-0.33%"
"04/11/2007","157.03","158.25","158.26","156.14","113.20K","-0.98%"
"04/10/2007","158.59","155.37","158.66","155.37","182.20K","2.07%"
"04/09/2007","155.37","156.26","157.27","155.18","211.50K","-0.73%"
"04/05/2007","156.51","155.60","157.00","155.40","111.70K","0.47%"
"04/04/2007","155.78","156.01","156.56","155.52","143.70K","-0.15%"
"04/03/2007","156.01","154.75","156.37","154.75","153.60K","1.24%"
"04/02/2007","154.10","156.17","156.47","153.72","184.70K","-1.41%"
"03/30/2007","156.31","156.40","158.20","155.91","202.20K","0.19%"
"03/29/2007","156.01","157.25","158.00","154.52","146.90K","-0.44%"
"03/28/2007","156.70","159.03","159.50","156.50","152.90K","-1.18%"
"03/27/2007","158.57","159.65","159.70","158.10","103.80K","-0.60%"
"03/26/2007","159.53","160.75","161.89","157.92","164.60K","-0.52%"
"03/23/2007","160.36","159.01","160.39","158.50","138.60K","1.38%"
"03/22/2007","158.18","159.69","160.09","157.76","194.70K","-0.16%"
"03/21/2007","158.43","154.41","158.78","154.41","329.50K","2.66%"
"03/20/2007","154.33","159.14","159.14","154.08","491.70K","-2.51%"
"03/19/2007","158.31","156.07","158.52","156.07","154.90K","1.44%"
"03/16/2007","156.07","156.82","158.09","155.83","174.40K","0.10%"
"03/15/2007","155.92","152.73","157.03","152.73","212.60K","1.51%"
"03/14/2007","153.60","153.35","154.72","151.32","308.30K","0.16%"
"03/13/2007","153.36","159.31","159.49","153.18","272.10K","-3.73%"
"03/12/2007","159.31","158.63","159.62","157.78","228.10K","0.44%"
"03/09/2007","158.62","158.18","159.59","157.40","169.90K","0.67%"
"03/08/2007","157.56","156.05","159.40","156.05","216.60K","1.13%"
"03/07/2007","155.80","154.91","157.45","154.65","246.40K","0.46%"
"03/06/2007","155.09","154.25","155.89","153.45","326.00K","1.69%"
"03/05/2007","152.51","154.52","155.54","152.19","235.20K","-2.05%"
"03/02/2007","155.70","158.00","158.20","155.20","218.30K","-1.79%"
"03/01/2007","158.54","158.00","159.74","154.29","258.00K","-0.45%"
"02/28/2007","159.25","163.80","163.80","158.28","515.80K","-2.32%"
"02/27/2007","163.04","167.25","167.25","159.40","283.80K","-2.71%"
"02/26/2007","167.58","174.35","174.75","166.80","427.61K","-3.88%"
"02/23/2007","174.35","175.02","175.17","173.68","214.30K","-0.38%"
"02/22/2007","175.01","174.60","175.90","173.72","304.30K","1.37%"
"02/21/2007","172.64","173.35","173.95","172.55","188.80K","-0.78%"
"02/20/2007","174.00","173.90","175.00","172.85","219.00K","0.27%"
"02/16/2007","173.54","176.08","176.60","172.60","179.30K","-1.17%"
"02/15/2007","175.59","171.90","176.11","170.75","419.90K","2.00%"
"02/14/2007","172.14","170.26","174.36","170.26","466.31K","0.96%"
"02/13/2007","170.51","172.00","172.60","170.07","183.16K","-0.47%"
